date,location_key,location_id,location_name,latitude,longitude,elevation_m,tavg,tmin,tmax,prcp,snow,wspd,wpgt,pres,tsun,humidity,solar_radiation,flood_event,flood_severity,damages_inr_crore,warnings,source_url,notes
2018-03-11,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,15.1,-2.54,22.3,0.0,,4.716,10.08,717.5,,64.54,16.05,0,,,,,
2018-03-12,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,8.83,4.39,13.35,4.25,,4.176,9.18,792.0999999999999,,70.67,14.43,0,,,,,
2018-03-12,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,1.54,-1.57,6.03,8.63,,4.896000000000001,10.332,716.9,,84.05,6.65,0,,,,,
2018-03-13,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,8.12,4.54,13.11,19.74,,6.156,15.336,790.6999999999999,,79.19,6.3,0,,,,,
2018-03-13,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,0.28,-1.9,3.85,16.27,,6.372,16.884,715.1999999999999,,93.6,6.57,0,,,,,
2018-03-14,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,4.52,1.56,8.69,11.18,,3.8520000000000003,8.172,789.0,,82.92,7.24,0,,,,,
2018-03-14,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,-1.02,-3.73,2.1,5.32,,6.048,11.879999999999999,713.1999999999999,,91.37,4.44,0,,,,,
2018-03-15,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,5.28,1.35,9.46,0.08,,5.724,12.312,788.7,,72.19,21.32,0,,,,,
2018-03-15,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,-1.41,-4.54,2.62,0.53,,5.796,14.868,713.1,,85.66,17.28,0,,,,,
2018-03-16,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,5.73,0.39,11.14,0.01,,4.464,7.992000000000001,790.0,,64.65,22.28,0,,,,,
2018-03-16,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,-0.53,-7.16,6.01,0.0,,4.032000000000001,7.704000000000001,714.3000000000001,,62.16,22.42,0,,,,,
2018-03-17,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,7.54,0.82,15.02,0.0,,5.256,10.584,790.8,,47.8,23.65,0,,,,,
2018-03-17,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,1.41,-6.32,8.64,0.0,,4.356,8.1,715.8,,49.64,23.77,0,,,,,
2018-03-18,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,9.11,3.24,16.38,0.0,,5.4,10.26,792.4,,43.97,16.55,0,,,,,
2018-03-18,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,2.94,-2.84,10.09,0.0,,5.472,12.456,717.8,,50.65,14.31,0,,,,,
2018-03-19,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,9.17,4.61,14.16,0.0,,4.104,7.164,794.5999999999999,,52.02,16.19,0,,,,,
2018-03-19,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,2.45,-0.97,6.06,0.0,,4.644,9.864,719.5999999999999,,62.5,14.76,0,,,,,
2018-03-20,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,9.0,2.42,15.99,0.0,,5.292,8.712,792.5,,57.24,19.0,0,,,,,
2018-03-20,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,2.63,-3.1,9.26,0.0,,5.148,9.216000000000001,717.8,,64.3,19.01,0,,,,,
2018-03-21,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,9.12,4.9,14.81,0.01,,4.788,8.46,790.0,,59.98,11.16,0,,,,,
2018-03-21,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,3.08,-2.17,8.99,0.0,,4.248,6.588,715.0,,61.46,16.69,0,,,,,
2018-03-22,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,8.7,4.41,14.03,0.26,,4.896000000000001,11.412,790.1,,66.99,19.66,0,,,,,
2018-03-22,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,3.58,-0.58,8.93,0.0,,4.356,10.116,715.0,,70.55,22.77,0,,,,,
2018-03-23,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,9.42,4.15,14.99,0.01,,5.076,11.052,790.6999999999999,,59.59,19.39,0,,,,,
2018-03-23,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,3.18,-1.42,9.98,0.07,,5.184,12.924,716.1,,67.98,13.58,0,,,,,
2018-03-24,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,10.39,3.46,17.99,0.0,,5.256,9.576,794.8000000000001,,51.14,22.31,0,,,,,
2018-03-24,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,4.43,-3.03,11.62,0.0,,3.384,6.9479999999999995,720.0,,50.09,21.55,0,,,,,
2018-03-25,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,12.37,3.86,22.04,0.0,,5.184,8.136,796.3,,35.24,23.6,0,,,,,
2018-03-25,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,6.91,-1.59,15.74,0.0,,5.22,9.251999999999999,722.6,,37.36,23.29,0,,,,,
2018-03-26,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,13.73,4.73,22.74,0.0,,5.6160000000000005,10.584,794.5999999999999,,35.62,22.21,0,,,,,
2018-03-26,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,16.7,-0.88,25.8,0.0,,5.184,9.648000000000001,721.4,,39.0,20.99,0,,,,,
2018-03-27,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,12.58,7.55,17.33,0.0,,4.356,8.568,791.5,,48.38,15.7,0,,,,,
2018-03-27,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,5.86,0.26,10.5,0.0,,5.04,12.096,718.1,,61.5,14.97,0,,,,,
2018-03-28,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,12.0,4.45,18.88,0.0,,5.328,9.324,792.5,,49.57,24.54,0,,,,,
2018-03-28,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,5.77,-1.6,12.68,0.0,,4.104,6.732,718.5,,50.68,24.11,0,,,,,
2018-03-29,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,12.31,3.83,20.08,0.0,,6.336,9.648000000000001,791.9,,36.19,25.43,0,,,,,
2018-03-29,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,5.44,-0.47,11.33,0.01,,6.6240000000000006,10.836,718.8,,38.06,20.19,0,,,,,
2018-03-30,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,14.45,4.69,23.68,0.0,,5.364,11.34,791.8000000000001,,30.12,26.34,0,,,,,
2018-03-30,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,7.96,-1.67,16.84,0.0,,5.652,12.744,718.7,,34.99,25.76,0,,,,,
2018-03-31,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,15.93,6.36,25.38,0.0,,6.084,11.735999999999999,792.0,,30.72,25.85,0,,,,,
2018-03-31,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,9.82,0.26,19.06,0.0,,6.084,11.735999999999999,719.3000000000001,,35.44,25.35,0,,,,,
2018-04-01,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,15.53,9.36,22.64,0.0,,6.408,13.895999999999999,792.2,,37.04,24.57,0,,,,,
2018-04-01,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,9.64,2.78,17.28,0.0,,6.444,14.904,719.0999999999999,,46.29,23.27,0,,,,,
2018-04-02,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,14.72,8.94,21.27,4.42,,5.760000000000001,12.852,792.3000000000001,,48.5,18.95,0,,,,,
2018-04-02,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,9.04,1.93,16.73,3.8,,5.796,13.572000000000001,718.8,,58.69,18.16,0,,,,,
2018-04-03,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,12.73,7.3,17.99,14.58,,5.292,9.324,792.5,,64.91,19.67,0,,,,,
2018-04-03,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,7.61,3.65,12.78,12.61,,4.86,11.916,718.3,,70.12,17.12,0,,,,,
2018-04-04,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,14.47,8.66,20.83,0.12,,4.86,10.08,791.1,,54.55,20.43,0,,,,,
2018-04-04,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,8.48,0.87,15.75,0.11,,3.456,7.092,717.5,,54.29,22.45,0,,,,,
2018-04-05,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,14.84,9.22,21.98,0.0,,5.328,11.700000000000001,789.5,,49.73,23.36,0,,,,,
2018-04-05,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,9.08,2.28,16.43,0.0,,4.968,9.936,715.9000000000001,,48.14,24.76,0,,,,,
2018-04-06,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,14.66,9.34,19.76,0.09,,4.716,9.144,790.6,,56.59,22.49,0,,,,,
2018-04-06,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,8.59,3.13,14.51,0.0,,4.86,10.8,717.2,,65.71,24.54,0,,,,,
2018-04-07,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,14.87,9.15,20.95,0.12,,5.436,11.772,791.8000000000001,,55.86,24.86,0,,,,,
2018-04-07,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,8.22,2.29,14.54,1.22,,5.292,11.520000000000001,718.1999999999999,,71.35,21.63,0,,,,,
2018-04-08,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,12.97,9.08,17.61,9.32,,5.364,12.672,791.8000000000001,,74.62,9.65,0,,,,,
2018-04-08,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,6.36,1.73,10.84,11.1,,6.8759999999999994,13.392000000000001,717.6,,82.14,13.39,0,,,,,
2018-04-09,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,11.18,8.63,14.49,12.69,,5.328,11.772,791.8000000000001,,85.26,17.13,0,,,,,
2018-04-09,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,5.0,1.52,9.01,9.72,,7.776000000000001,15.48,716.9,,87.63,13.43,0,,,,,
2018-04-10,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,10.81,8.59,14.3,8.33,,6.192,14.508000000000001,789.7,,85.01,15.46,0,,,,,
2018-04-10,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,5.08,1.53,9.67,5.41,,6.6240000000000006,15.336,715.4000000000001,,80.73,13.04,0,,,,,
2018-04-11,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,10.08,6.0,14.39,3.61,,5.904,12.852,789.0,,68.77,18.51,0,,,,,
2018-04-11,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,3.91,-1.16,9.45,0.86,,4.392,7.668,714.7,,50.49,14.82,0,,,,,
2018-04-12,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,9.93,3.87,16.17,0.0,,5.832000000000001,10.368,789.9,,47.69,26.92,0,,,,,
2018-04-12,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,4.12,-3.65,11.52,0.0,,4.752000000000001,9.251999999999999,715.3,,45.09,27.19,0,,,,,
2018-04-13,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,11.39,4.86,18.38,0.0,,5.904,12.636,791.2,,39.44,27.08,0,,,,,
2018-04-13,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,5.39,-1.72,12.96,0.0,,5.832000000000001,13.248000000000001,716.7,,45.21,27.01,0,,,,,
2018-04-14,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,11.8,5.3,18.41,0.0,,5.436,11.376000000000001,791.1,,41.22,26.47,0,,,,,
2018-04-14,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,22.5,-0.38,27.9,0.0,,6.192,13.68,716.8000000000001,,46.5,17.86,0,,,,,
2018-04-15,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,13.07,6.46,19.39,0.25,,5.364,10.98,791.0,,52.49,22.67,0,,,,,
2018-04-15,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,18.6,0.1,25.1,0.0,,5.760000000000001,12.492,716.9,,63.11,16.56,0,,,,,
2018-04-16,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,9.89,6.67,13.22,8.35,,4.932,10.044,791.8000000000001,,81.53,8.23,0,,,,,
2018-04-16,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,13.9,0.6,18.3,8.9,,7.344,16.344,716.4,,84.91,8.9,0,,,,,
2018-04-17,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,9.9,5.52,14.0,3.29,,5.6160000000000005,11.232000000000001,792.5,,74.16,17.57,0,,,,,
2018-04-17,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,13.3,0.4,18.1,8.9,,6.12,11.124,717.5,,83.04,10.53,0,,,,,
2018-04-18,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,9.77,6.82,13.26,8.85,,6.48,14.292000000000002,791.0,,76.6,14.47,0,,,,,
2018-04-18,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,13.4,7.3,17.3,4.1,,8.748000000000001,17.46,715.6999999999999,,88.55,9.07,0,,,,,
2018-04-19,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,9.92,7.06,12.88,3.04,,5.6160000000000005,11.700000000000001,787.4,,69.97,16.35,0,,,,,
2018-04-19,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,2.7,-0.31,6.33,8.42,,7.5600000000000005,14.796000000000001,712.6999999999999,,82.1,13.13,0,,,,,
2018-04-20,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,4.99,2.32,8.36,33.32,,3.42,6.084,783.7,,82.9,4.72,0,,,,,
2018-04-20,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,0.28,-2.02,3.3,20.36,,2.9160000000000004,5.796,708.4000000000001,,86.29,6.82,0,,,,,
2018-04-21,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,8.27,0.92,14.97,1.61,,4.14,6.66,790.5,,59.71,27.48,0,,,,,
2018-04-21,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,1.88,-5.79,8.14,1.41,,3.744,6.516,715.1999999999999,,65.43,22.3,0,,,,,
2018-04-22,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,10.97,2.23,18.26,0.0,,5.436,8.532,791.5999999999999,,48.1,28.56,0,,,,,
2018-04-22,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,5.44,-4.18,13.04,0.0,,4.752000000000001,8.496,717.6,,46.38,28.78,0,,,,,
2018-04-23,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,14.41,5.88,22.25,0.0,,4.86,8.244,792.4,,39.27,28.51,0,,,,,
2018-04-23,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,8.88,-0.34,16.49,0.0,,4.6080000000000005,9.612,719.3000000000001,,41.47,27.8,0,,,,,
2018-04-24,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,16.78,8.87,23.96,0.0,,6.012,13.212,791.4,,40.28,27.49,0,,,,,
2018-04-24,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,10.56,1.83,18.38,0.0,,5.760000000000001,13.032,719.0,,44.87,24.56,0,,,,,
2018-04-25,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,15.38,10.7,20.91,0.0,,5.58,9.972,790.1,,56.13,26.5,0,,,,,
2018-04-25,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,8.6,2.87,14.81,0.0,,5.148,10.368,717.3000000000001,,66.94,15.82,0,,,,,
2018-04-26,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,15.56,8.27,21.96,0.0,,5.724,11.016,789.8000000000001,,50.37,28.13,0,,,,,
2018-04-26,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,8.94,0.28,16.23,0.0,,4.932,10.044,717.4,,51.38,27.41,0,,,,,
2018-04-27,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,16.32,9.29,22.43,0.0,,5.832000000000001,10.836,791.3,,48.84,28.67,0,,,,,
2018-04-27,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,10.6,4.11,16.84,0.0,,4.824000000000001,11.052,718.6,,53.74,27.92,0,,,,,
2018-04-28,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,17.08,10.24,23.38,0.0,,5.472,9.828,791.9,,48.59,26.71,0,,,,,
2018-04-28,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,11.23,4.56,16.95,0.0,,2.8440000000000003,6.156,719.4,,45.45,25.42,0,,,,,
2018-04-29,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,17.35,8.8,24.57,0.0,,5.832000000000001,9.936,790.0,,40.1,29.12,0,,,,,
2018-04-29,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,10.69,2.59,18.29,0.0,,4.680000000000001,8.784,718.0,,39.19,26.9,0,,,,,
2018-04-30,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,18.12,9.03,25.69,0.0,,5.724,10.008,788.1999999999999,,38.16,30.06,0,,,,,
2018-04-30,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,11.61,1.25,19.69,0.0,,4.788,11.520000000000001,716.3,,44.94,28.62,0,,,,,
2018-05-01,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,17.63,11.61,23.94,0.0,,6.372,11.879999999999999,790.3,,45.39,26.82,0,,,,,
2018-05-01,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,10.96,6.02,15.81,0.03,,4.86,10.728,718.3,,52.38,25.68,0,,,,,
2018-05-02,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,15.79,9.8,21.71,0.18,,7.668,16.236,790.6,,55.72,21.95,0,,,,,
2018-05-02,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,7.04,2.43,12.73,0.76,,6.12,11.268,718.0,,73.08,10.47,0,,,,,
2018-05-03,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,14.22,9.26,18.98,1.43,,6.48,11.808,790.8,,62.79,25.28,0,,,,,
2018-05-03,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,18.6,1.85,26.5,73.9,,5.9399999999999995,12.708,717.2,,72.57,24.37,0,,,,,
2018-05-04,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,14.69,7.85,20.18,0.38,,4.86,9.792000000000002,791.8000000000001,,56.84,26.8,0,,,,,
2018-05-04,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,7.73,0.61,14.27,0.01,,5.256,11.124,718.1999999999999,,65.76,29.54,0,,,,,
2018-05-05,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,13.42,9.33,18.69,2.38,,4.644,10.26,791.4,,64.2,16.46,0,,,,,
2018-05-05,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,5.52,2.13,9.49,0.22,,5.292,8.892000000000001,717.6999999999999,,78.58,19.84,0,,,,,
2018-05-06,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,12.3,8.98,17.19,1.38,,6.336,14.076,789.9,,77.62,12.04,0,,,,,
2018-05-06,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,5.37,2.32,10.46,2.44,,6.3,14.868,715.8,,82.42,11.41,0,,,,,
2018-05-07,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,11.31,7.05,15.95,2.61,,4.896000000000001,9.432,789.5,,70.93,18.75,0,,,,,
2018-05-07,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,6.29,1.33,11.48,2.27,,5.004,9.684,715.1,,72.58,27.77,0,,,,,
2018-05-08,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,13.25,6.04,19.69,1.45,,5.688000000000001,11.34,788.4000000000001,,53.49,24.96,0,,,,,
2018-05-08,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,7.29,-0.78,14.35,0.47,,4.752000000000001,10.332,714.5999999999999,,54.87,30.09,0,,,,,
2018-05-09,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,14.47,8.37,20.74,2.77,,6.372,13.176,790.8,,53.12,27.62,0,,,,,
2018-05-09,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,8.4,1.39,15.14,3.8,,5.22,11.628,717.0999999999999,,58.18,29.68,0,,,,,
2018-05-10,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,17.68,10.27,24.81,0.0,,6.444,13.607999999999999,792.8,,47.06,29.59,0,,,,,
2018-05-10,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,11.92,2.97,19.98,0.0,,5.4,12.312,719.7,,51.97,29.81,0,,,,,
2018-05-11,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,20.02,11.72,27.13,0.08,,6.084,11.952,791.2,,46.07,29.5,0,,,,,
2018-05-11,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,13.72,4.92,21.15,0.44,,6.3,12.888,719.0,,52.94,29.99,0,,,,,
2018-05-12,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,15.95,12.16,19.56,52.62,,5.112,12.204,791.2,,70.84,14.63,0,,,,,
2018-05-12,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,8.71,5.33,10.96,31.75,,3.8520000000000003,8.928,718.1,,80.03,11.46,0,,,,,
2018-05-13,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,14.44,10.49,18.88,2.2,,4.572,9.324,790.9000000000001,,73.47,14.94,0,,,,,
2018-05-13,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,7.65,2.31,13.51,3.64,,6.3,13.968,717.3000000000001,,76.27,11.94,0,,,,,
2018-05-14,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,12.67,8.68,16.71,1.04,,4.752000000000001,9.0,789.9,,75.01,13.46,0,,,,,
2018-05-14,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,6.12,1.72,9.77,1.11,,5.58,10.224,716.2,,79.96,6.93,0,,,,,
2018-05-15,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,13.39,7.82,17.87,4.29,,4.284,11.088000000000001,790.1999999999999,,68.76,9.82,0,,,,,
2018-05-15,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,6.38,2.02,11.47,3.11,,6.228,13.212,716.5999999999999,,80.71,12.28,0,,,,,
2018-05-16,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,14.34,8.83,19.2,0.34,,4.896000000000001,9.684,789.0999999999999,,65.14,27.37,0,,,,,
2018-05-16,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,7.29,3.07,12.41,0.15,,5.436,11.808,715.6999999999999,,77.22,21.72,0,,,,,
2018-05-17,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,14.29,8.07,19.21,0.76,,4.824000000000001,8.532,789.7,,64.43,22.96,0,,,,,
2018-05-17,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,7.57,2.53,11.68,1.05,,4.86,8.532,716.3,,71.03,15.53,0,,,,,
2018-05-18,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,13.7,9.87,17.02,3.36,,5.076,9.107999999999999,788.8,,64.11,24.23,0,,,,,
2018-05-18,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,6.35,3.47,9.87,4.87,,5.760000000000001,9.792000000000002,714.9,,79.76,11.38,0,,,,,
2018-05-19,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,13.3,7.24,18.58,3.29,,5.184,10.08,789.4,,61.64,27.75,0,,,,,
2018-05-19,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,6.36,2.14,10.78,1.91,,5.472,11.448,715.6,,70.56,16.31,0,,,,,
2018-05-20,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,13.58,7.0,19.47,0.04,,6.012,11.592,791.0,,56.56,27.94,0,,,,,
2018-05-20,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,6.85,1.82,11.77,0.32,,5.976,13.032,717.2,,63.59,16.19,0,,,,,
