nasa_tavg,nasa_tmin,nasa_tmax,nasa_prcp,nasa_wspd,nasa_wpgt,humidity,nasa_pres,solar_radiation,date,location_key,location_name,latitude,longitude,elevation_m
4.52,1.56,8.69,11.18,1.07,2.27,82.92,78.9,7.24,2018-03-14,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-1.02,-3.73,2.1,5.32,1.68,3.3,91.37,71.32,4.44,2018-03-14,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
5.28,1.35,9.46,0.08,1.59,3.42,72.19,78.87,21.32,2018-03-15,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-1.41,-4.54,2.62,0.53,1.61,4.13,85.66,71.31,17.28,2018-03-15,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
5.73,0.39,11.14,0.01,1.24,2.22,64.65,79.0,22.28,2018-03-16,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-0.53,-7.16,6.01,0.0,1.12,2.14,62.16,71.43,22.42,2018-03-16,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
7.54,0.82,15.02,0.0,1.46,2.94,47.8,79.08,23.65,2018-03-17,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
1.41,-6.32,8.64,0.0,1.21,2.25,49.64,71.58,23.77,2018-03-17,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
9.11,3.24,16.38,0.0,1.5,2.85,43.97,79.24,16.55,2018-03-18,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2.94,-2.84,10.09,0.0,1.52,3.46,50.65,71.78,14.31,2018-03-18,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
9.17,4.61,14.16,0.0,1.14,1.99,52.02,79.46,16.19,2018-03-19,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2.45,-0.97,6.06,0.0,1.29,2.74,62.5,71.96,14.76,2018-03-19,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
9.0,2.42,15.99,0.0,1.47,2.42,57.24,79.25,19.0,2018-03-20,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2.63,-3.1,9.26,0.0,1.43,2.56,64.3,71.78,19.01,2018-03-20,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
9.12,4.9,14.81,0.01,1.33,2.35,59.98,79.0,11.16,2018-03-21,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
3.08,-2.17,8.99,0.0,1.18,1.83,61.46,71.5,16.69,2018-03-21,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
8.7,4.41,14.03,0.26,1.36,3.17,66.99,79.01,19.66,2018-03-22,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
3.58,-0.58,8.93,0.0,1.21,2.81,70.55,71.5,22.77,2018-03-22,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
9.42,4.15,14.99,0.01,1.41,3.07,59.59,79.07,19.39,2018-03-23,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
